-1 1:1 2:0 3:1 4:-0.443211 5:1.95009 6:106.783 7:3.93655 8:0.984138 
-1 1:1 2:0 3:1 4:-0.239876 5:1.78851 6:104.994 7:3.94013 8:0.985034 
-1 1:1.41421 2:0 3:1 4:0.395555 5:1.42566 6:106.42 7:3.94894 8:0.987236 
-1 1:0 2:0 3:1 4:-0.17539 5:0.0403595 6:106.38 7:3.95233 8:0.988082 
-1 1:1 2:0 3:1 4:0.0134335 5:0.263016 6:106.643 7:3.94072 8:0.985179 
-1 1:0 2:0 3:1 4:-0.0892963 5:0 6:106.643 7:3.92513 8:0.981283 
-1 1:0 2:0 3:1 4:-0.0210133 5:0 6:106.643 7:3.93514 8:0.983786 
-1 1:0 2:0 3:1 4:0 5:0 6:106.643 7:3.93182 8:0.982956 
-1 1:0 2:0 3:1 4:-0.255533 5:0.0694427 6:106.573 7:3.93708 8:0.984269 
-1 1:0 2:0 3:1 4:0.113598 5:0.123695 6:106.45 7:3.95083 8:0.987708 
-1 1:0 2:0 3:1 4:0.253563 5:0.00216675 6:106.452 7:3.9539 8:0.988474 
-1 1:0 2:0 3:1 4:-0.161259 5:0.0742188 6:106.526 7:3.96441 8:0.991104 
-1 1:0 2:1 3:0 4:-0.018734 5:0.128036 6:106.398 7:3.96043 8:0.990108 
-1 1:0 2:0 3:0 4:-0.351213 5:0.134117 6:106.264 7:3.96502 8:0.991256 
-1 1:0 2:1 3:1 4:-0.0885487 5:0.244789 6:106.019 7:3.95976 8:0.98994 
-1 1:0 2:0 3:1 4:0.0741253 5:0.000434875 6:106.02 7:3.9577 8:0.989426 
-1 1:1.41421 2:1 3:0 4:5.1664 5:1.73134 6:107.751 7:3.92837 8:0.982092 
-1 1:0 2:0 3:0 4:-0.192749 5:0.293404 6:107.457 7:3.94285 8:0.985712 
-1 1:0 2:0 3:0 4:0.512484 5:0.280815 6:107.738 7:3.90209 8:0.975523 
-1 1:0 2:0 3:0 4:-0.459322 5:0.000434875 6:107.738 7:3.86689 8:0.966721 
-1 1:0 2:0 3:0 4:1.20325 5:0.0169296 6:107.755 7:3.8539 8:0.963475 
-1 1:1 2:0 3:0 4:-6.15236 5:2.07031 6:105.684 7:3.84462 8:0.961154 
-1 1:1 2:0 3:0 4:8.3772 5:2.0256 6:107.71 7:3.85678 8:0.964195 
-1 1:0 2:0 3:0 4:-0.0775814 5:0.00216675 6:107.708 7:3.83687 8:0.959218 
-1 1:1.41421 2:0 3:0 4:-7.85226 5:2.09288 6:105.615 7:3.84537 8:0.961343 
-1 1:1 2:0 3:0 4:0.0619755 5:0.130638 6:105.746 7:3.85902 8:0.964755 
-1 1:0 2:0 3:0 4:0 5:0 6:105.746 7:3.85338 8:0.963345 
-1 1:0 2:0 3:0 4:0.235485 5:0.130646 6:105.876 7:3.87069 8:0.967672 
-1 1:0 2:2 3:2 4:-0.522396 5:0.339844 6:106.216 7:3.90532 8:0.976331 
-1 1:1 2:0 3:2 4:0.00510979 5:1.9809 6:104.235 7:3.91642 8:0.979106 
-1 1:0 2:0 3:2 4:0 5:0 6:104.235 7:3.92631 8:0.981577 
-1 1:0 2:0 3:2 4:0 5:0 6:104.235 7:3.96401 8:0.991002 
-1 1:0 2:0 3:2 4:-0.0230942 5:0.120224 6:104.355 7:3.95001 8:0.987502 
-1 1:1 2:0 3:2 4:0.11319 5:1.99826 6:106.354 7:3.94706 8:0.986765 
-1 1:0 2:2 3:4 4:0.300192 5:0.0368958 6:106.391 7:3.95101 8:0.987753 
-1 1:1 2:0 3:4 4:0.101849 5:1.98351 6:104.407 7:3.93387 8:0.983467 
-1 1:1 2:0 3:4 4:-0.183273 5:1.90191 6:102.505 7:3.92567 8:0.981418 
-1 1:1 2:2 3:2 4:0.418915 5:2.0651 6:104.57 7:3.88837 8:0.972092 
-1 1:0 2:0 3:2 4:0.318073 5:0.240883 6:104.811 7:3.84477 8:0.961194 
-1 1:1 2:0 3:2 4:0.0246029 5:1.97961 6:106.791 7:3.7547 8:0.938676 
-1 1:1 2:0 3:2 4:11.8818 5:2.08116 6:108.872 7:3.71959 8:0.929898 
-1 1:0 2:0 3:2 4:-0.416704 5:0.0078125 6:108.864 7:3.65101 8:0.912753 
-1 1:0 2:0 3:2 4:-0.409945 5:0.0321198 6:108.896 7:3.65646 8:0.914115 
-1 1:0 2:0 3:2 4:0 5:0 6:108.896 7:3.65489 8:0.913721 
-1 1:1 2:0 3:2 4:-12.336 5:1.97179 6:106.924 7:3.69719 8:0.924298 
-1 1:1 2:0 3:2 4:10.9842 5:1.88672 6:108.811 7:3.68958 8:0.922396 
-1 1:0 2:0 3:2 4:-5.53131e-05 5:0.00217438 6:108.813 7:3.66121 8:0.915301 
-1 1:1 2:0 3:2 4:-11.4929 5:1.96962 6:106.844 7:3.49445 8:0.873613 
-1 1:0 2:0 3:2 4:-0.297127 5:0.00390625 6:106.84 7:3.34821 8:0.837053 
-1 1:0 2:0 3:2 4:0.00802803 5:0.0208359 6:106.819 7:3.30308 8:0.825769 
-1 1:1.41421 2:0 3:2 4:-0.504969 5:0.682213 6:107.501 7:3.06948 8:0.767328 
-1 1:1 2:1 3:1 4:0.0836926 5:0.41626 6:107.085 7:3.09765 8:0.774369 
-1 1:1 2:1 3:0 4:0.58984 5:1.7985 6:105.286 7:3.11448 8:0.77862 
-1 1:0 2:0 3:0 4:-0.0789413 5:0.115448 6:105.402 7:3.17133 8:0.792831 
-1 1:0 2:0 3:0 4:-0.355125 5:0.0789948 6:105.323 7:3.17446 8:0.793615 
-1 1:1 2:0 3:0 4:-0.358568 5:2.32362 6:107.647 7:3.17764 8:0.794365 
-1 1:0 2:1 3:1 4:-0.156507 5:0.442863 6:107.204 7:3.17665 8:0.794119 
-1 1:2 2:6 3:7 4:0.218632 5:0.0228806 6:107.181 7:3.19138 8:0.797673 
-1 1:1 2:0 3:7 4:-0.224342 5:0.0924149 6:107.273 7:3.17826 8:0.794393 
-1 1:0 2:0 3:7 4:0.182873 5:0.224403 6:107.049 7:3.16161 8:0.790231 
-1 1:0 2:1 3:1 4:-0.358841 5:0.0811691 6:121.724 7:-1 8:-1 
-1 1:1 2:0 3:1 4:-2.2051 5:1.82336 6:119.901 7:-1 8:-1 
-1 1:1 2:1 3:0 4:6.36008 5:1.41623 6:118.485 7:4 8:1 
-1 1:1 2:0 3:0 4:-1.65198 5:0.973961 6:119.459 7:-1 8:-1 
-1 1:0 2:0 3:0 4:-0.968636 5:0.74305 6:120.202 7:-1 8:-1 
-1 1:0 2:0 3:0 4:0.566383 5:0.667099 6:119.535 7:4 8:1 
-1 1:2.23607 2:2 3:2 4:4.52719 5:4.82378 6:114.711 7:5 8:1 
-1 1:2.23607 2:2 3:0 4:-7.01157 5:5.89453 6:120.605 7:4 8:1 
-1 1:1 2:6 3:6 4:-2.86967 5:0.151909 6:120.454 7:4 8:1 
-1 1:0 2:4 3:2 4:0.381241 5:0.315971 6:120.77 7:4 8:1 
-1 1:0 2:0 3:2 4:-0.289597 5:0.148003 6:120.918 7:4 8:1 
-1 1:1 2:5 3:7 4:0.0585098 5:2.27951 6:118.638 7:1.55087 8:0.387695 
-1 1:1 2:0 3:7 4:0.311882 5:1.55078 6:120.189 7:-1 8:-1 
-1 1:0 2:0 3:7 4:2.09457 5:1.91492 6:122.104 7:5 8:1 
-1 1:0 2:0 3:7 4:0.464973 5:0.0499191 6:122.154 7:5 8:1 
-1 1:1.41421 2:4 3:3 4:-1.38012 5:3.54253 6:125.696 7:-1 8:-1 
-1 1:0 2:1 3:2 4:-0.714523 5:0.364578 6:126.061 7:-1 8:-1 
-1 1:0 2:0 3:2 4:-0.524696 5:0.0915833 6:126.152 7:-1 8:-1 
-1 1:0 2:2 3:0 4:-4.72949 5:0.486115 6:126.638 7:-1 8:-1 
-1 1:0 2:0 3:0 4:1.00555 5:0.0894165 6:126.549 7:-1 8:-1 
-1 1:0 2:3 3:3 4:0.165207 5:0.608948 6:127.158 7:-1 8:-1 
-1 1:0 2:1 3:2 4:-0.0960388 5:0.0117188 6:127.146 7:-1 8:-1 
-1 1:0 2:0 3:2 4:-0.626556 5:0.0447006 6:127.191 7:-1 8:-1 
-1 1:0 2:0 3:2 4:0.702904 5:0.006073 6:127.185 7:-1 8:-1 
-1 1:0 2:1 3:1 4:-0.0640106 5:0.0685806 6:127.116 7:-1 8:-1 
-1 1:1 2:0 3:1 4:0.789581 5:0.854172 6:127.97 7:-1 8:-1 
1 1:0 2:0 3:1 4:-0.258148 5:0 6:127.97 7:-1 8:-1 
1 1:0 2:0 3:1 4:0.263809 5:0.0802917 6:128.051 7:-1 8:-1 
1 1:0 2:0 3:1 4:-0.316162 5:0.0243073 6:128.026 7:-1 8:-1 
1 1:0 2:0 3:1 4:0.601646 5:0.42231 6:127.604 7:-1 8:-1 
1 1:0 2:0 3:1 4:0.150192 5:0.241318 6:127.363 7:-1 8:-1 
1 1:0 2:0 3:1 4:2.1536 5:0.353294 6:127.01 7:-1 8:-1 
1 1:0 2:8 3:9 4:-1.30645 5:0.487846 6:127.497 7:-1 8:-1 
1 1:0 2:4 3:13 4:-1.11441 5:1.14236 6:126.355 7:-1 8:-1 
1 1:0 2:4 3:9 4:0.0447922 5:0.203995 6:126.559 7:-1 8:-1 
1 1:0 2:0 3:9 4:-0.538986 5:0.0512161 6:126.61 7:-1 8:-1 
1 1:0 2:2 3:7 4:2.2718 5:0.482643 6:126.128 7:1.14332 8:0.285829 
-1 1:1 2:0 3:7 4:-1.22588 5:1.05772 6:125.07 7:1.15632 8:0.289079 
-1 1:1.41421 2:0 3:7 4:-3.03737 5:2.40321 6:127.473 7:-1 8:-1 
-1 1:0 2:2 3:9 4:0.352913 5:0.4375 6:127.036 7:-1 8:-1 
-1 1:0 2:2 3:7 4:1.50533 5:0.571182 6:126.464 7:-1 8:-1 
-1 1:0 2:1 3:6 4:-0.955566 5:0.661026 6:125.803 7:-1 8:-1 
-1 1:0 2:3 3:3 4:-0.000823975 5:0.424477 6:125.379 7:1.1944 8:0.2986 
-1 1:1 2:0 3:3 4:1.91156 5:1.33334 6:126.712 7:-1 8:-1 
-1 1:0 2:3 3:0 4:-1.65755 5:1.11805 6:127.83 7:-1 8:-1 
-1 1:0 2:0 3:0 4:-0.564621 5:0.861107 6:126.969 7:-1 8:-1 
-1 1:0 2:0 3:0 4:1.20948 5:0.122833 6:126.846 7:-1 8:-1 
-1 1:0 2:0 3:0 4:-0.794975 5:0.0364609 6:126.883 7:-1 8:-1 
-1 1:0 2:0 3:0 4:-1.36298 5:0.411461 6:126.471 7:-1 8:-1 
-1 1:0 2:0 3:0 4:-0.259895 5:0.129776 6:126.601 7:-1 8:-1 
-1 1:0 2:0 3:0 4:0.106354 5:0.0125885 6:126.614 7:-1 8:-1 
-1 1:0 2:0 3:0 4:0.398232 5:0.0169296 6:126.597 7:-1 8:-1 
-1 1:1 2:0 3:0 4:-0.117134 5:2.07205 6:128.669 7:-1 8:-1 
-1 1:0 2:0 3:0 4:-0.482796 5:0.0282135 6:128.697 7:-1 8:-1 
-1 1:0 2:0 3:0 4:-0.0155716 5:0.180557 6:128.878 7:-1 8:-1 
-1 1:0 2:0 3:0 4:-0.0384521 5:0.0273438 6:128.905 7:-1 8:-1 
1 1:0 2:1 3:1 4:5.53493 5:0.355469 6:128.549 7:-1 8:-1 
1 1:0 2:1 3:0 4:0.118217 5:0.191406 6:128.358 7:-1 8:-1 
1 1:0 2:0 3:0 4:-4.31045 5:0.246094 6:128.604 7:-1 8:-1 
1 1:0 2:0 3:0 4:0.489037 5:0.0355988 6:128.569 7:-1 8:-1 
1 1:0 2:0 3:0 4:0.487679 5:0.472229 6:129.041 7:-1 8:-1 
1 1:1 2:0 3:0 4:-3.68008 5:2.14757 6:131.188 7:-1 8:-1 
1 1:0 2:0 3:0 4:-0.11721 5:0.262589 6:131.451 7:-1 8:-1 
1 1:0 2:0 3:0 4:-0.662628 5:0.37413 6:131.825 7:-1 8:-1 
1 1:0 2:0 3:0 4:-1.39041 5:0.299042 6:132.124 7:-1 8:-1 
1 1:0 2:0 3:0 4:0.0314026 5:0.016922 6:132.107 7:-1 8:-1 
1 1:0 2:0 3:0 4:0.304443 5:0.539932 6:132.647 7:-1 8:-1 
1 1:1 2:0 3:0 4:-0.407379 5:0.80426 6:131.843 7:-1 8:-1 
1 1:0 2:3 3:3 4:1.08687 5:0.674042 6:132.517 7:-1 8:-1 
1 1:0 2:2 3:1 4:0.0579224 5:0.110245 6:132.627 7:-1 8:-1 
1 1:1 2:0 3:1 4:0.483345 5:2.2756 6:134.903 7:-1 8:-1 
1 1:0 2:0 3:1 4:-1.38844 5:0.201828 6:135.105 7:-1 8:-1 
1 1:0 2:1 3:0 4:-0.654961 5:0.161453 6:134.943 7:-1 8:-1 
1 1:0 2:0 3:0 4:-0.395866 5:0.0993958 6:135.043 7:-1 8:-1 
1 1:0 2:0 3:0 4:-0.620651 5:0.355026 6:135.398 7:-1 8:-1 
1 1:0 2:0 3:0 4:0.0751343 5:0.15625 6:135.554 7:-1 8:-1 
1 1:0 2:0 3:0 4:-0.295547 5:0.543411 6:136.097 7:-1 8:-1 
1 1:0 2:0 3:0 4:-0.293411 5:0.00346375 6:136.101 7:-1 8:-1 
1 1:0 2:0 3:0 4:-0.76104 5:0.46701 6:136.568 7:-1 8:-1 
1 1:1 2:0 3:0 4:-0.309547 5:1.50999 6:138.078 7:-1 8:-1 
1 1:0 2:1 3:1 4:1.02216 5:0.346344 6:138.424 7:-1 8:-1 
1 1:0 2:1 3:0 4:1.22623 5:0.114151 6:138.31 7:-1 8:-1 
1 1:0 2:0 3:0 4:-0.771217 5:0.0989685 6:138.409 7:-1 8:-1 
1 1:0 2:0 3:0 4:0.26178 5:0.149307 6:138.26 7:-1 8:-1 
1 1:0 2:0 3:0 4:-0.417358 5:0.127167 6:138.387 7:-1 8:-1 
1 1:0 2:0 3:0 4:-1.18348 5:0.0868073 6:138.3 7:-1 8:-1 
1 1:0 2:0 3:0 4:-0.285179 5:0.281693 6:138.582 7:-1 8:-1 
1 1:0 2:0 3:0 4:-1.05918 5:0.175781 6:138.406 7:-1 8:-1 
1 1:0 2:0 3:0 4:0.417274 5:0.223526 6:138.182 7:-1 8:-1 
1 1:1 2:0 3:0 4:-0.483047 5:1.22482 6:139.407 7:-1 8:-1 
1 1:0 2:0 3:0 4:0.551376 5:0.15538 6:139.252 7:-1 8:-1 
1 1:0 2:0 3:0 4:0.205574 5:0.638458 6:138.613 7:-1 8:-1 
1 1:1 2:2 3:2 4:2.51998 5:1.06989 6:137.543 7:-1 8:-1 
1 1:0 2:1 3:1 4:-1.16235 5:1.26476 6:136.279 7:-1 8:-1 
1 1:0 2:0 3:1 4:3.00591 5:1.03558 6:135.243 7:-1 8:-1 
1 1:0 2:1 3:0 4:2.11983 5:0.97049 6:134.273 7:-1 8:-1 
1 1:0 2:0 3:0 4:0.71032 5:2.26085 6:132.012 7:-1 8:-1 
1 1:0 2:0 3:0 4:0.48909 5:1.64192 6:130.37 7:-1 8:-1 
1 1:1 2:0 3:0 4:-0.643753 5:0.910583 6:131.28 7:-1 8:-1 
1 1:0 2:0 3:0 4:1.04095 5:0.228729 6:131.052 7:-1 8:-1 
1 1:0 2:0 3:0 4:-0.43644 5:0.063797 6:130.988 7:-1 8:-1 
1 1:0 2:0 3:0 4:-0.726067 5:0.391495 6:130.596 7:-1 8:-1 
1 1:0 2:0 3:0 4:0.304169 5:0.192719 6:130.404 7:-1 8:-1 
1 1:0 2:0 3:0 4:-0.952713 5:1.14757 6:129.256 7:-1 8:-1 
1 1:0 2:0 3:0 4:-2.1177 5:0.326385 6:128.93 7:-1 8:-1 
1 1:0 2:0 3:0 4:-0.757645 5:0.174042 6:128.756 7:-1 8:-1 
1 1:0 2:0 3:0 4:-0.717918 5:0.441406 6:128.314 7:-1 8:-1 
1 1:1 2:0 3:0 4:-3.32306 5:1.20355 6:129.518 7:-1 8:-1 
1 1:0 2:0 3:0 4:1.37583 5:1.25043 6:128.267 7:-1 8:-1 
1 1:0 2:0 3:0 4:0.264084 5:1.5013 6:126.766 7:-1 8:-1 
1 1:0 2:0 3:0 4:-0.35582 5:1.36546 6:125.401 7:-1 8:-1 
1 1:0 2:0 3:0 4:1.45687 5:1.86848 6:123.532 7:-1 8:-1 
1 1:0 2:0 3:0 4:0.629387 5:0.596359 6:122.936 7:-1 8:-1 
1 1:0 2:0 3:0 4:2.50552 5:3.33941 6:119.596 7:-1 8:-1 
1 1:0 2:0 3:0 4:2.44618 5:0.728294 6:118.868 7:-1 8:-1 
1 1:0 2:0 3:0 4:4.1555 5:1.63499 6:117.233 7:-1 8:-1 
1 1:1 2:0 3:0 4:1.41144 5:2.49739 6:114.736 7:2.0412 8:0.510301 
1 1:1.41421 2:0 3:0 4:2.53029 5:2.2309 6:116.967 7:2.01613 8:0.504033 
1 1:3.16228 2:0 3:0 4:-0.191704 5:0.361115 6:116.605 7:1.99136 8:0.497841 
1 1:1 2:0 3:0 4:0.0555038 5:3.1046 6:113.501 7:1.99136 8:0.497841 
1 1:0 2:0 3:0 4:-1.53795 5:0.378036 6:113.123 7:1.20424 8:0.30106 
1 1:1 2:0 3:0 4:0.283905 5:0.293831 6:113.417 7:1.90897 8:0.477242 
1 1:2.23607 2:0 3:0 4:1.03026 5:6.08767 6:107.329 7:1.90897 8:0.477241 
1 1:1.41421 2:0 3:0 4:5.36728 5:2.13933 6:105.19 7:1.17032 8:0.29258 
1 1:2.23607 2:16 3:16 4:4.05105 5:2.8572 6:102.332 7:1.15047 8:0.287617 
1 1:2 2:29 3:45 4:1.16373 5:4.34896 6:97.9835 7:1.151 8:0.287751 
1 1:1 2:16 3:29 4:6.16098 5:0.525612 6:98.5091 7:1.07637 8:0.269078 
1 1:2.23607 2:24 3:53 4:-0.633347 5:3.69141 6:94.8177 7:-1 8:-1 
1 1:2.82843 2:95 3:148 4:-0.995541 5:5.08941 6:89.7283 7:1.16227 8:0.290567 
1 1:1.41421 2:8 3:156 4:-1.31648 5:0.748695 6:90.477 7:-1 8:-1 
1 1:1.41421 2:6 3:162 4:-0.0736656 5:1.00347 6:91.4805 7:1.13324 8:0.28331 
1 1:1 2:19 3:143 4:0.538208 5:0.137589 6:91.3429 7:-1 8:-1 
1 1:0 2:0 3:143 4:0.0232658 5:0.490448 6:90.8524 7:-1 8:-1 
1 1:1 2:26 3:169 4:0.248127 5:2.52691 6:88.3255 7:1.03334 8:0.258278 
1 1:1 2:13 3:156 4:0.310455 5:0.591576 6:88.9171 7:-1 8:-1 
1 1:1 2:16 3:140 4:0.390934 5:1.11155 6:90.0286 7:1.03054 8:0.257579 
